GPT_Answer_ID|Prompt_ID_Nummer|Prompt_Category|Prompt_Level|Prompt_Language|Prompt_GPT_Model|Prompt_Temperature|Prompt_Run|Actual_Result_RowCount|Desired_Result_RowCount|Actual_Result_ColumnCount|Desired_Result_ColumnCount|EvaluationStatus_1|EvaluationStatus_2|ErrorMessage|ExceptionMessage|Comment
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_3|10|CT|Medium|DE|GPT35Turbo|"0.4"|3|||||Failed|Syntax Error|Query (1, 609) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_4|10|CT|Medium|DE|GPT35Turbo|"0.4"|4|||||Failed|Syntax Error|Query (1, 668) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_5|10|CT|Medium|DE|GPT35Turbo|"0.4"|5|||||Failed|Syntax Error|Query (1, 712) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_6|10|CT|Medium|DE|GPT35Turbo|"0.4"|6|||||Failed|Syntax Error|Query (1, 637) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_7|10|CT|Medium|DE|GPT35Turbo|"0.4"|7|||||Failed|Syntax Error|Query (1, 609) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_8|10|CT|Medium|DE|GPT35Turbo|"0.4"|8|||||Failed|Syntax Error|Query (1, 712) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.4_Response_9|10|CT|Medium|DE|GPT35Turbo|"0.4"|9|||||Failed|Syntax Error|Query (1, 606) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_1|10|CT|Medium|DE|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 636) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_10|10|CT|Medium|DE|GPT35Turbo|"0.6"|10|||||Failed|Syntax Error|Query (1, 636) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_2|10|CT|Medium|DE|GPT35Turbo|"0.6"|2|||||Failed|Syntax Error|Query (1, 625) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_3|10|CT|Medium|DE|GPT35Turbo|"0.6"|3|||||Failed|Syntax Error|Query (1, 750) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_4|10|CT|Medium|DE|GPT35Turbo|"0.6"|4|||||Failed|Syntax Error|Query (1, 627) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_5|10|CT|Medium|DE|GPT35Turbo|"0.6"|5|||||Failed|Syntax Error|Query (1, 676) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_6|10|CT|Medium|DE|GPT35Turbo|"0.6"|6|||||Failed|Syntax Error|Query (1, 881) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_7|10|CT|Medium|DE|GPT35Turbo|"0.6"|7|||||Failed|Syntax Error|Query (1, 908) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_8|10|CT|Medium|DE|GPT35Turbo|"0.6"|8|||||Failed|Syntax Error|Query (1, 671) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.6_Response_9|10|CT|Medium|DE|GPT35Turbo|"0.6"|9|||||Failed|Syntax Error|Query (1, 641) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_1|10|CT|Medium|DE|GPT35Turbo|"0.8"|1|||||Failed|Syntax Error|Query (1, 634) The following syntax error occurred during parsing: Invalid token, Line 1, Offset 634, `.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_10|10|CT|Medium|DE|GPT35Turbo|"0.8"|10|||||Failed|Syntax Error|Query (1, 720) Die Spalte "Date" wurde nicht gefunden oder darf in diesem Ausdruck möglicherweise nicht verwendet werden.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_2|10|CT|Medium|DE|GPT35Turbo|"0.8"|2|||||Failed|Syntax Error|Query (1, 678) Die Spalte "Date" wurde nicht gefunden oder darf in diesem Ausdruck möglicherweise nicht verwendet werden.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_3|10|CT|Medium|DE|GPT35Turbo|"0.8"|3|||||Failed|Syntax Error|Query (1, 609) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_4|10|CT|Medium|DE|GPT35Turbo|"0.8"|4|||||Failed|Syntax Error|Query (1, 649) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_5|10|CT|Medium|DE|GPT35Turbo|"0.8"|5|||||Failed|Syntax Error|Query (1, 794) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_6|10|CT|Medium|DE|GPT35Turbo|"0.8"|6|||||Failed|Syntax Error|Query (1, 777) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_7|10|CT|Medium|DE|GPT35Turbo|"0.8"|7|||||Failed|Syntax Error|Query (1, 631) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_8|10|CT|Medium|DE|GPT35Turbo|"0.8"|8|||||Failed|Syntax Error|Query (1, 912) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_10_CT_Medium_DE_GPT35Turbo_Temp_0.8_Response_9|10|CT|Medium|DE|GPT35Turbo|"0.8"|9|||||Failed|Syntax Error|Query (1, 606) Zu wenige Argumente wurden an die EOMONTH-Funktion übergeben. Die Funktion erfordert mindestens 2 Argumente.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_1|11|CT|Hard|DE|GPT35Turbo|"0.2"|1|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_10|11|CT|Hard|DE|GPT35Turbo|"0.2"|10|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_2|11|CT|Hard|DE|GPT35Turbo|"0.2"|2|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_3|11|CT|Hard|DE|GPT35Turbo|"0.2"|3|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_4|11|CT|Hard|DE|GPT35Turbo|"0.2"|4|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_5|11|CT|Hard|DE|GPT35Turbo|"0.2"|5|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_6|11|CT|Hard|DE|GPT35Turbo|"0.2"|6|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_7|11|CT|Hard|DE|GPT35Turbo|"0.2"|7|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_8|11|CT|Hard|DE|GPT35Turbo|"0.2"|8|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_9|11|CT|Hard|DE|GPT35Turbo|"0.2"|9|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_1|11|CT|Hard|DE|GPT35Turbo|"0.4"|1|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_10|11|CT|Hard|DE|GPT35Turbo|"0.4"|10|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_2|11|CT|Hard|DE|GPT35Turbo|"0.4"|2|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_3|11|CT|Hard|DE|GPT35Turbo|"0.4"|3|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_4|11|CT|Hard|DE|GPT35Turbo|"0.4"|4|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_5|11|CT|Hard|DE|GPT35Turbo|"0.4"|5|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_6|11|CT|Hard|DE|GPT35Turbo|"0.4"|6|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_7|11|CT|Hard|DE|GPT35Turbo|"0.4"|7|||||Failed|Syntax Error|Query (1, 57) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_8|11|CT|Hard|DE|GPT35Turbo|"0.4"|8|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_9|11|CT|Hard|DE|GPT35Turbo|"0.4"|9|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_1|11|CT|Hard|DE|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_10|11|CT|Hard|DE|GPT35Turbo|"0.6"|10|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_2|11|CT|Hard|DE|GPT35Turbo|"0.6"|2|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_3|11|CT|Hard|DE|GPT35Turbo|"0.6"|3|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_4|11|CT|Hard|DE|GPT35Turbo|"0.6"|4|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_5|11|CT|Hard|DE|GPT35Turbo|"0.6"|5|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_6|11|CT|Hard|DE|GPT35Turbo|"0.6"|6|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_7|11|CT|Hard|DE|GPT35Turbo|"0.6"|7|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_8|11|CT|Hard|DE|GPT35Turbo|"0.6"|8|||||Failed|Syntax Error|Query (1, 60) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_9|11|CT|Hard|DE|GPT35Turbo|"0.6"|9|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_1|11|CT|Hard|DE|GPT35Turbo|"0.8"|1|68|68|3|3|Successful|Successful|||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_10|11|CT|Hard|DE|GPT35Turbo|"0.8"|10|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_2|11|CT|Hard|DE|GPT35Turbo|"0.8"|2|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_3|11|CT|Hard|DE|GPT35Turbo|"0.8"|3|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_4|11|CT|Hard|DE|GPT35Turbo|"0.8"|4|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_5|11|CT|Hard|DE|GPT35Turbo|"0.8"|5|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_6|11|CT|Hard|DE|GPT35Turbo|"0.8"|6|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_7|11|CT|Hard|DE|GPT35Turbo|"0.8"|7|||||Failed|Syntax Error|Query (1, 62) Die Spalte "VersenderID" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_8|11|CT|Hard|DE|GPT35Turbo|"0.8"|8|||||Failed|Syntax Error|Query (1, 60) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_11_CT_Hard_DE_GPT35Turbo_Temp_0.8_Response_9|11|CT|Hard|DE|GPT35Turbo|"0.8"|9|||||Failed|Syntax Error|Query (1, 56) Die in der Funktion "SUMMARIZE" angegebene Spalte "VersenderID" wurde in der Eingabetabelle nicht gefunden.||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_1|12|CT|Hard|DE|GPT35Turbo|"0.2"|1|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_10|12|CT|Hard|DE|GPT35Turbo|"0.2"|10|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_2|12|CT|Hard|DE|GPT35Turbo|"0.2"|2|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_3|12|CT|Hard|DE|GPT35Turbo|"0.2"|3|||||Failed|Syntax Error|Query (1, 66) Die Spalte "Firmenname" in der Tabelle "Bestellungen" wurde nicht gefunden oder darf in diesem Ausdruck nicht verwendet werden.||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_4|12|CT|Hard|DE|GPT35Turbo|"0.2"|4|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_5|12|CT|Hard|DE|GPT35Turbo|"0.2"|5|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_6|12|CT|Hard|DE|GPT35Turbo|"0.2"|6|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_7|12|CT|Hard|DE|GPT35Turbo|"0.2"|7|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_8|12|CT|Hard|DE|GPT35Turbo|"0.2"|8|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.2_Response_9|12|CT|Hard|DE|GPT35Turbo|"0.2"|9|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_1|12|CT|Hard|DE|GPT35Turbo|"0.4"|1|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_10|12|CT|Hard|DE|GPT35Turbo|"0.4"|10|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_2|12|CT|Hard|DE|GPT35Turbo|"0.4"|2|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_3|12|CT|Hard|DE|GPT35Turbo|"0.4"|3|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_4|12|CT|Hard|DE|GPT35Turbo|"0.4"|4|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_5|12|CT|Hard|DE|GPT35Turbo|"0.4"|5|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_6|12|CT|Hard|DE|GPT35Turbo|"0.4"|6|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_7|12|CT|Hard|DE|GPT35Turbo|"0.4"|7|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_8|12|CT|Hard|DE|GPT35Turbo|"0.4"|8|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.4_Response_9|12|CT|Hard|DE|GPT35Turbo|"0.4"|9|68|68|3|3|Successful|Successful|||
Prompt_12_CT_Hard_DE_GPT35Turbo_Temp_0.6_Response_1|12|CT|Hard|DE|GPT35Turbo|"0.6"|1|||||Failed|Syntax Error|Query (1, 182) Die COUNTROWS-Funktion erwartet einen Tabellenausdruck für das -Argument, aber es wurde ein Zeichenfolgenausdruck oder ein numerischer Ausdruck verwendet.||
